         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,
  1.300000,  1.675910,  6.956060,  2.773070, -0.293000,  0.000000,  2.702000, 11.355000, 11.403656, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  1.400000,  1.675910,  6.956060,  2.773070, -0.299000,  0.000000,  2.702000, 11.355000, 11.402683, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  1.500000,  1.677590,  6.955580,  2.746110, -0.299000,  0.000000,  2.702000, 11.355000, 11.401730, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  1.600000,  1.677590,  6.955580,  2.746110, -0.306000,  0.000000,  2.702000, 11.327000, 11.400235, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  1.700000,  1.676750,  6.956170,  2.761640, -0.306000,  0.000000,  2.702000, 11.327000, 11.398770, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  1.800000,  1.676750,  6.956170,  2.761640, -0.306000,  0.000000,  2.702000, 11.327000, 11.397335, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  1.900000,  1.676750,  6.956170,  2.761640, -0.306000,  0.000000,  2.702000, 11.327000, 11.395928, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.000000,  1.676750,  6.956170,  2.761640, -0.306000,  0.000000,  2.702000, 11.327000, 11.394549, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.100000,  1.676750,  6.956170,  2.761640, -0.299000,  0.000000,  2.702000, 11.327000, 11.393198, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.200000,  1.676750,  6.956170,  2.761640, -0.293000,  0.000000,  2.702000, 11.327000, 11.391874, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.300000,  1.676750,  6.956170,  2.761640, -0.299000,  0.000000,  2.702000, 11.327000, 11.390576, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.400000,  1.676750,  6.955470,  2.757480, -0.299000,  0.000000,  2.702000, 11.327000, 11.389305, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.500000,  1.676750,  6.955470,  2.757480, -0.299000,  0.000000,  2.702000, 11.327000, 11.388059, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.600000,  1.676750,  6.956170,  2.761640, -0.306000,  0.000000,  2.702000, 11.327000, 11.386838, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.700000,  1.676750,  6.956170,  2.761640, -0.313000,  0.000000,  2.702000, 11.327000, 11.385641, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.800000,  1.676750,  6.955470,  2.757480, -0.306000,  0.000000,  2.702000, 11.327000, 11.384468, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  2.900000,  1.676750,  6.955470,  2.757480, -0.306000,  0.000000,  2.702000, 11.327000, 11.383319, 33.000000,  0.000000,  0.000000,0.000000e+00,0.000000e+00,0.000000e+00,
  3.000000,  1.676740,  6.956870,  2.765720, -0.299000, 65.535000,  2.702000, 11.327000, 11.382193, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  3.100000,  1.675910,  6.956760,  2.777060, -0.299000, 65.535000,  2.702000, 11.327000, 11.381089, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
  3.200000,  1.675910,  6.956760,  2.777060, -0.299000, 65.535000,  2.702000, 11.327000, 11.380008, 33.000000,  0.000000, 24.254256,0.000000e+00,0.000000e+00,0.000000e+00,
