         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,  isCharge,    cState,    cSoure,
184.699997,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.070102, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
184.800003,  3.344910,  8.890990,  0.231583, -0.189000,  2.276000,  2.702000, 15.084000, 15.070379, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
184.900009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.070652, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.000000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.070919, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.100006,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.084000, 15.071180, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.199997,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.071437, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.300003,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.071148, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.400009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.071405, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.500000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.071657, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
185.600006,  3.344910,  8.890990,  0.231583, -0.189000,  2.276000,  2.702000, 15.084000, 15.071904, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
