         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,
  7.400000,  1.841260,  7.512420, -2.321519, -0.462000,  2.701000,  2.702000, 15.363000, 15.486936, 15.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.500000,  1.841260,  7.512420, -2.361519, -0.456000,  2.701000,  2.702000, 15.363000, 15.484457, 15.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.600000,  1.841260,  7.512420, -2.401519, -0.449000,  2.701000,  2.702000, 15.363000, 15.482028, 15.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.700000,  1.841260,  7.512420, -2.441519, -0.456000,  2.701000,  2.702000, 15.363000, 15.479648, 15.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.800000,  1.841260,  7.512420, -2.481519, -0.456000,  2.327000,  2.702000, 15.363000, 15.477315, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.900000,  1.841260,  7.512420, -2.521519, -0.456000,  2.327000,  2.702000, 15.363000, 15.475029, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.000000,  1.841260,  7.512420, -2.561519, -0.449000,  2.327000,  2.702000, 15.363000, 15.472789, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.100000,  1.841260,  7.512420, -2.609466, -0.456000,  2.327000,  2.702000, 15.363000, 15.470593, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.200000,  1.841260,  7.512420, -2.649466, -0.449000,  2.327000,  2.702000, 15.363000, 15.468442, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.300000,  1.841260,  7.512420, -2.689466, -0.449000,  2.327000,  2.702000, 15.363000, 15.466333, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.400001,  1.841260,  7.512420, -2.729466, -0.443000,  2.327000,  2.702000, 15.363000, 15.464267, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.500000,  1.841260,  7.512420, -2.769466, -0.449000,  2.327000,  2.702000, 15.363000, 15.462241, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.600000,  1.841260,  7.512420, -2.809466, -0.436000,  2.327000,  2.702000, 15.363000, 15.460257, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.700000,  1.841260,  7.512420, -2.849466, -0.456000,  2.327000,  2.702000, 15.363000, 15.458311, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.800000,  1.841260,  7.512420, -2.889466, -0.449000,  2.327000,  2.702000, 15.363000, 15.456405, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.900001,  1.841260,  7.512420, -2.929466, -0.449000,  2.327000,  2.702000, 15.335000, 15.453977, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.000000,  1.841260,  7.512420, -2.969466, -0.456000,  2.327000,  2.702000, 15.335000, 15.451597, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.100000,  1.841260,  7.512420, -3.009466, -0.443000,  2.327000,  2.702000, 15.335000, 15.449265, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.200000,  1.841260,  7.512420, -3.049466, -0.449000,  2.327000,  2.702000, 15.335000, 15.446980, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.300000,  1.841260,  7.512420, -3.089466, -0.443000,  2.327000,  2.702000, 15.335000, 15.444741, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.400001,  1.841260,  7.512420, -3.129466, -0.443000,  2.327000,  2.702000, 15.335000, 15.442547, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.500000,  1.841260,  7.512420,  3.113719, -0.443000,  2.327000,  2.702000, 15.335000, 15.440396, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.600000,  1.841260,  7.512420,  3.073719, -0.436000,  2.327000,  2.702000, 15.335000, 15.438289, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.700000,  1.841260,  7.512420,  3.033719, -0.443000,  2.327000,  2.702000, 15.335000, 15.436223, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.800000,  1.841260,  7.512420,  2.993719, -0.443000,  2.327000,  2.702000, 15.335000, 15.434198, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.900001,  1.841260,  7.512420,  2.953719, -0.449000,  2.327000,  2.702000, 15.335000, 15.432215, 15.000000,  0.000000,  0.861214,0.000000e+00,0.000000e+00,-4.000000e-01,
 10.000000,  1.841260,  7.512420,  2.913719, -0.449000,  2.326000,  2.702000, 15.335000, 15.430270, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 10.100000,  1.841260,  7.512420,  2.873720, -0.449000,  2.326000,  2.702000, 15.335000, 15.428365, 15.000000,  0.000000,  0.860844,5.000000e-02,0.000000e+00,-2.000000e-01,
 10.200000,  1.841260,  7.512420,  2.829899, -0.430000,  2.326000,  2.702000, 15.335000, 15.426497, 15.000000,  0.000000,  0.860844,1.000000e-01,0.000000e+00,-2.000000e-01,
 10.300000,  1.836533,  7.514048,  2.809899, -0.456000,  2.326000,  2.702000, 15.335000, 15.424667, 15.000000,  0.000000,  0.860844,1.500000e-01,0.000000e+00,-2.000000e-01,
 10.400001,  1.868390,  7.488980,  2.789899, -0.547000,  2.326000,  2.702000, 15.335000, 15.422874, 15.000000,  0.000000,  0.860844,2.000000e-01,0.000000e+00,-2.000000e-01,
 10.500000,  1.854414,  7.494428,  2.769899, -0.625000,  2.326000,  2.702000, 15.335000, 15.421117, 15.000000,  0.000000,  0.860844,2.500000e-01,0.000000e+00,-2.000000e-01,
 10.600000,  1.868400,  7.486880,  2.749899, -0.697000,  2.326000,  2.702000, 15.307000, 15.418835, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.700000,  1.869190,  7.486210,  2.729899, -0.755000,  2.326000,  2.702000, 15.307000, 15.416598, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.800000,  1.841942,  7.498762,  2.709899, -0.703000,  2.326000,  2.702000, 15.279000, 15.413846, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.900001,  1.867590,  7.485370,  2.689899, -0.697000,  2.326000,  2.702000, 15.279000, 15.411149, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.000000,  1.840866,  7.499002,  2.669899, -0.684000,  2.326000,  2.702000, 15.251000, 15.407946, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.100000,  1.865180,  7.484470,  2.649899, -0.664000,  2.326000,  2.702000, 15.251000, 15.404807, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.200000,  1.848330,  7.487280,  2.627915, -0.664000,  2.326000,  2.702000, 15.251000, 15.401731, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.300000,  1.822502,  7.502541,  2.607915, -0.658000,  2.326000,  2.702000, 15.251000, 15.398716, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.400001,  1.831400,  7.493570,  2.587915, -0.671000,  2.326000,  2.702000, 15.224000, 15.395222, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,2.000000e-01,
 11.500000,  1.806203,  7.509852,  2.567915, -0.677000,  2.326000,  2.702000, 15.224000, 15.391797, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,2.000000e-01,
 11.600000,  1.785040,  7.513660,  2.587915, -0.671000,  2.326000,  2.702000, 15.224000, 15.388441, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.700000,  1.728160,  7.539590,  2.607915, -0.690000,  2.326000,  2.702000, 15.224000, 15.385152, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.800000,  1.702642,  7.555365,  2.587915, -0.671000,  2.326000,  2.702000, 15.224000, 15.381928, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.900001,  1.701480,  7.554600,  2.567915, -0.690000,  2.326000,  2.702000, 15.196000, 15.378210, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,2.000000e-01,
 12.000000,  1.676613,  7.571382,  2.547915, -0.703000,  2.326000,  2.702000, 15.196000, 15.374566, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,2.000000e-01,
 12.100000,  1.648430,  7.584260,  2.567915, -0.690000,  2.326000,  2.702000, 15.196000, 15.370995, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,2.000000e-01,
 12.200000,  1.622912,  7.600035,  2.587915, -0.671000,  2.326000,  2.702000, 15.196000, 15.367495, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 12.300000,  1.595500,  7.615090,  2.607915, -0.671000,  2.326000,  2.702000, 15.196000, 15.364064, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 12.400001,  1.544460,  7.650040,  2.587915, -0.664000,  2.326000,  2.702000, 15.196000, 15.360703, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 12.500000,  1.519263,  7.666322,  2.567915, -0.671000,  2.326000,  2.702000, 15.196000, 15.357409, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,2.000000e-01,
 12.600000,  1.517400,  7.666550,  2.547915, -0.677000,  2.326000,  2.702000, 15.196000, 15.354180, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,2.000000e-01,
 12.700000,  1.492203,  7.682832,  2.567915, -0.671000,  2.326000,  2.702000, 15.196000, 15.351017, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,2.000000e-01,
 12.800000,  1.467110,  7.700080,  2.587915, -0.690000,  2.326000,  2.702000, 15.168000, 15.347357, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 12.900001,  1.441282,  7.715341,  2.607915, -0.690000,  2.326000,  2.702000, 15.168000, 15.343770, 15.000000,  0.000000,  0.860844,3.000000e-01,0.000000e+00,-2.000000e-01,
 13.000000,  1.415390,  7.726070,  2.587915, -0.671000,  2.326000,  2.702000, 15.168000, 15.340255, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,0.000000e+00,
 13.100000,  1.389220,  7.750430,  2.567915, -0.755000,  2.326000,  2.702000, 15.168000, 15.336810, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.200000,  1.389220,  7.750430,  2.567915, -0.521000,  2.326000,  2.702000, 15.196000, 15.333994, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.300000,  1.389220,  7.750430,  2.527915, -0.462000,  2.326000,  2.702000, 15.196000, 15.331234, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.400001,  1.389220,  7.750430,  2.487915, -0.456000,  2.326000,  2.702000, 15.196000, 15.328529, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.500000,  1.389220,  7.750430,  2.447915, -0.462000,  2.326000,  2.702000, 15.196000, 15.325879, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.600000,  1.389220,  7.750430,  2.407915, -0.462000,  2.326000,  2.702000, 15.224000, 15.323841, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.700000,  1.389220,  7.750430,  2.367915, -0.456000,  2.326000,  2.702000, 15.224000, 15.321844, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.800000,  1.389220,  7.750430,  2.327915, -0.469000,  2.326000,  2.702000, 15.224000, 15.319887, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.900001,  1.389220,  7.750430,  2.287915, -0.449000,  2.326000,  2.702000, 15.224000, 15.317969, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 14.000000,  1.389220,  7.750430,  2.247915, -0.456000,  2.326000,  2.702000, 15.251000, 15.316630, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
 14.100000,  1.389220,  7.750430,  2.207915, -0.449000,  2.326000,  2.702000, 15.251000, 15.315318, 15.000000,  0.000000,  0.860844,0.000000e+00,0.000000e+00,-4.000000e-01,
