         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,  isCharge,    cState,    cSoure,
  3.700000,  0.588671,  7.861250,  1.033350, 16.672000, 14.643000,  8.224000,  8.301000, 12.623507, 50.000000,  0.000000,  1.780520,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  3.800000,  0.588671,  7.861250,  1.033350, 14.624000, 27.969000,  8.242000, 12.343000, 12.617896, 32.000000,  0.000000,  3.393472,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  3.900000,  0.588671,  7.861250,  1.033350, 12.594000, 13.617000,  8.224000, 22.048000, 12.806499, 48.000000,  0.000000,  1.655764,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.000000,  0.588671,  7.861250,  1.033350,  8.301000,  8.241000, 12.848000, 12.832000, 12.807009, 86.000000,  0.000000,  0.641423,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.100000,  0.588671,  7.861250,  1.033350,  8.243000,  8.224000, 27.990000, 25.955000, 13.069968, 51.000000,  0.000000,  0.293819,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.200000,  0.588671,  7.861250,  1.033350,  8.307000, 25.376000, 13.108000, 12.320000, 13.054969,101.000000,  0.000000,  1.935917,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.300000,  0.588671,  7.861250,  1.033350, 28.192000,  8.224000, 29.541000, 28.009000, 13.354050, 48.000000,  0.000000,  0.278393,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.400000,  0.588671,  7.861250,  1.033350,  8.224000, 26.990000,  8.240000, 14.880000, 13.384568,109.000000,  0.000000,  3.275485,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.500000,  0.588671,  7.861250,  1.033350, 24.948000,  8.224000,  8.301000,  2.658000, 13.170037, 58.000000,  0.000000,  0.990724,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.600000,  0.588671,  7.861250,  1.033350,  8.205000, 25.185000, 29.754000, 13.856000, 13.183757, 10.000000,  0.000000,  0.846441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.700000,  0.588671,  7.861250,  1.033350,  8.242000,  8.224000,  3.338000, 11.587000, 13.151822, 54.000000,  0.000000,  2.463751,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.800000,  0.588671,  7.861250,  1.033350, 25.959000, 17.184000, 12.854000,  8.292000, 13.054626, 45.000000,  0.000000,  1.336860,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  4.900000,  0.588671,  7.861250,  1.033350, 14.624000, 25.701000, 26.413000, 12.857000, 13.050673, 32.000000,  0.000000,  0.973044,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.000000,  0.588671,  7.861250,  1.033350, 16.672000, 14.643000,  8.224000,  8.301000, 12.955679, 50.000000,  0.000000,  1.780520,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.100000,  0.588671,  7.861250,  1.033350, 12.576000, 27.969000,  8.242000, 12.341000, 12.943385, 32.000000,  0.000000,  3.393472,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.200000,  0.588671,  7.861250,  1.033350, 12.594000, 13.617000,  8.224000, 22.048000, 13.125478, 48.000000,  0.000000,  1.655764,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.300000,  0.588671,  7.861250,  1.033350,  8.301000,  8.241000, 12.848000, 13.344000, 13.129848, 86.000000,  0.000000,  0.641423,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.400000,  0.588671,  7.861250,  1.033350,  8.244000,  8.224000, 27.990000, 25.955000, 13.386352, 53.000000,  0.000000,  0.293819,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.500000,  0.588671,  7.861250,  1.033350,  8.307000, 25.376000, 13.366000, 12.320000, 13.365025,101.000000,  0.000000,  1.898549,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.600000,  0.588671,  7.861250,  1.033350, 28.192000,  8.224000, 29.541000, 28.009000, 13.657904, 48.000000,  0.000000,  0.278393,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.700000,  0.588671,  7.861250,  1.033350,  8.224000, 26.990000,  8.240000, 14.880000, 13.682345,109.000000,  0.000000,  3.275485,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.800000,  0.588671,  7.861250,  1.033350, 24.948000,  8.224000,  8.301000,  2.658000, 13.461859, 58.000000,  0.000000,  0.990724,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  5.900000,  0.588671,  7.861250,  1.033350,  8.205000, 25.185000, 29.754000, 13.856000, 13.469742, 10.000000,  0.000000,  0.846441,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.000000,  0.588671,  7.861250,  1.033350,  8.242000,  8.224000,  3.338000, 11.587000, 13.432087, 54.000000,  0.000000,  2.463751,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.100000,  0.588671,  7.861250,  1.033350, 25.959000, 17.184000, 12.854000,  8.292000, 13.329286, 45.000000,  0.000000,  1.336860,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.200000,  0.588671,  7.861250,  1.033350, 13.088000, 25.701000, 26.413000, 12.857000, 13.319839, 32.000000,  0.000000,  0.973044,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.300000,  0.588671,  7.861250,  1.033350, 16.672000, 14.649000,  8.224000,  8.301000, 13.219462, 50.000000,  0.000000,  1.781250,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.400000,  0.588671,  7.861250,  1.033350, 14.624000, 27.969000,  8.242000, 12.343000, 13.201933, 32.000000,  0.000000,  3.393472,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.500000,  0.588671,  7.861250,  1.033350, 12.594000, 12.851000,  8.224000, 22.048000, 13.378854, 48.000000,  0.000000,  1.562622,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.600000,  0.588671,  7.861250,  1.033350,  8.301000,  8.241000, 12.848000, 13.856000, 13.388396, 86.000000,  0.000000,  0.641423,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.700000,  0.588671,  7.861250,  1.033350,  8.245000,  8.224000, 27.990000, 25.955000, 13.639729, 55.000000,  0.000000,  0.293819,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.800000,  0.588671,  7.861250,  1.033350,  8.307000, 25.376000, 13.624000, 12.320000, 13.613334,101.000000,  0.000000,  1.862595,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  6.900000,  0.588671,  7.861250,  1.033350, 28.192000,  8.224000, 29.541000, 28.009000, 13.901247, 48.000000,  0.000000,  0.278393,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.000000,  0.588671,  7.861250,  1.033350,  8.224000, 26.990000,  8.241000, 14.880000, 13.920822,109.000000,  0.000000,  3.275088,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.100000,  0.588671,  7.861250,  1.033350, 29.754000,  8.224000, 28.009000, 25.185000, 14.146106, 32.000000,  0.000000,  0.293620,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.200000,  0.588671,  7.861250,  1.033350,  2.658000, 29.754000,  8.224000,  8.205000, 14.027284, 97.000000,  0.000000,  3.617947,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.300000,  0.588671,  7.861250,  1.033350,  8.224000,  2.658000, 24.948000, 12.854000, 14.003818, 13.000000,  0.000000,  0.106542,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.400000,  0.588671,  7.861250,  1.033350,  8.242000,  8.224000,  3.338000, 11.587000, 13.955482, 54.000000,  0.000000,  2.463751,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.500000,  0.588671,  7.861250,  1.033350, 26.413000,  8.242000, 13.856000, 25.701000, 14.190392, 67.000000,  0.000000,  0.594833,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.600000,  0.588671,  7.861250,  1.033350,  8.292000, 26.413000, 17.184000, 13.088000, 14.168344,101.000000,  0.000000,  1.537069,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.700000,  0.588671,  7.861250,  1.033350, 14.649000,  8.292000, 25.959000,  8.242000, 14.049817, 32.000000,  0.000000,  0.319427,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.800000,  0.588671,  7.861250,  1.033350, 16.672000, 14.643000,  8.224000,  8.301000, 13.934841, 50.000000,  0.000000,  1.780520,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  7.900000,  0.588671,  7.861250,  1.033350,  8.224000, 16.672000, 12.857000, 13.617000, 13.928484,109.000000,  0.000000,  1.296726,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.000000,  0.588671,  7.861250,  1.033350, 12.341000,  8.224000, 27.969000, 12.594000, 13.901794, 49.000000,  0.000000,  0.294040,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.100000,  0.588671,  7.861250,  1.033350, 22.048000, 12.848000, 14.137000,  8.301000, 13.789779, 49.000000,  0.000000,  0.908821,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.200000,  0.588671,  7.861250,  1.033350, 12.576000, 27.990000,  8.241000,  8.241000, 13.678803, 32.000000,  0.000000,  3.396432,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.300000,  0.588671,  7.861250,  1.033350, 25.955000, 12.594000,  8.224000,  8.307000, 13.571367, 32.000000,  0.000000,  1.531372,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.400001,  0.588671,  7.861250,  1.033350, 12.576000, 29.541000, 25.376000, 28.192000, 13.863780, 32.000000,  0.000000,  1.164131,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.500000,  0.588671,  7.861250,  1.033350, 28.009000,  8.241000,  8.224000,  8.224000, 13.750984,110.000000,  0.000000,  1.002067,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.600000,  0.588671,  7.861250,  1.033350, 14.880000,  8.301000, 26.990000, 24.948000, 13.974924, 32.000000,  0.000000,  0.307558,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.700000,  0.588671,  7.861250,  1.033350,  2.658000, 29.754000,  8.224000,  8.205000, 13.859526, 97.000000,  0.000000,  3.617947,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.800000,  0.588671,  7.861250,  1.033350, 13.856000,  3.338000, 25.185000,  8.242000, 13.747175, 32.000000,  0.000000,  0.132539,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  8.900001,  0.588671,  7.861250,  1.033350, 11.587000, 12.854000,  8.224000, 25.959000, 13.991412, 32.000000,  0.000000,  1.562986,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.000000,  0.588671,  7.861250,  1.033350,  8.292000, 26.413000, 17.184000, 14.624000, 14.004064,101.000000,  0.000000,  1.537069,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.100000,  0.588671,  7.861250,  1.033350, 12.857000,  8.224000, 25.701000, 16.672000, 14.057423, 51.000000,  0.000000,  0.319988,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.200000,  0.588671,  7.861250,  1.033350,  8.301000,  8.242000, 14.649000, 13.856000, 14.053394, 65.000000,  0.000000,  0.562632,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.300000,  0.588671,  7.861250,  1.033350, 12.343000,  8.224000, 27.969000, 12.594000, 14.024206, 57.000000,  0.000000,  0.294040,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.400001,  0.587440,  7.861270,  1.034260, 22.048000, 12.848000, 14.137000,  8.301000, 13.909742, 49.000000,  0.000000,  0.908821,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.500000,  0.587440,  7.861270,  1.034260, 13.088000, 27.990000,  8.241000,  8.242000, 13.796388, 32.000000,  0.000000,  3.396432,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.600000,  0.587440,  7.861270,  1.034260, 25.955000, 12.852000,  8.224000,  8.307000, 13.686600, 32.000000,  0.000000,  1.562743,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.700000,  0.588671,  7.861250,  1.033350, 12.576000, 29.541000, 25.376000, 28.192000, 13.976707, 32.000000,  0.000000,  1.164131,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.800000,  0.588671,  7.861250,  1.033350, 28.009000,  8.241000,  8.224000,  8.224000, 13.861653,110.000000,  0.000000,  1.002067,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  9.900001,  0.588671,  7.861250,  1.033350, 14.880000,  8.301000, 26.990000, 24.948000, 14.083381, 32.000000,  0.000000,  0.307558,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.000000,  0.588671,  7.861250,  1.033350,  2.658000, 29.754000,  8.224000,  8.205000, 13.965813, 97.000000,  0.000000,  3.617947,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.100000,  0.588671,  7.861250,  1.033350, 13.856000,  3.338000, 25.185000,  8.242000, 13.851336, 32.000000,  0.000000,  0.132539,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.200000,  0.588671,  7.861250,  1.033350, 11.587000, 12.854000,  8.224000, 25.959000, 14.093490, 32.000000,  0.000000,  1.562986,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.300000,  0.588671,  7.861250,  1.033350,  8.292000, 26.413000, 17.184000, 13.088000, 14.073380,101.000000,  0.000000,  1.537069,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.400001,  0.588671,  7.861250,  1.033350, 12.857000,  8.224000, 25.701000, 16.672000, 14.125352, 57.000000,  0.000000,  0.319988,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.500000,  0.588671,  7.861250,  1.033350,  8.301000,  8.242000, 14.649000, 13.856000, 14.119965, 65.000000,  0.000000,  0.562632,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.600000,  0.588671,  7.861250,  1.033350, 12.343000,  8.224000, 27.969000, 12.594000, 14.089445, 57.000000,  0.000000,  0.294040,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.700000,  0.588671,  7.861250,  1.033350, 22.048000, 12.848000, 14.137000,  8.301000, 13.973677, 49.000000,  0.000000,  0.908821,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.800000,  0.588671,  7.861250,  1.033350, 13.600000, 27.990000,  8.241000,  8.243000, 13.859063, 32.000000,  0.000000,  3.396432,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 10.900001,  0.588671,  7.861250,  1.033350, 25.955000, 13.110000,  8.224000,  8.307000, 13.748022, 32.000000,  0.000000,  1.594115,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.000000,  0.588671,  7.861250,  1.033350, 12.576000, 29.541000, 25.376000, 28.192000, 14.036901, 32.000000,  0.000000,  1.164131,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.100000,  0.588671,  7.861250,  1.033350, 28.009000,  8.241000,  8.224000,  8.224000, 13.920644,110.000000,  0.000000,  1.002067,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.200000,  0.588671,  7.861250,  1.033350, 14.880000,  8.301000, 26.990000, 24.948000, 14.141191, 32.000000,  0.000000,  0.307558,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.300000,  0.588671,  7.861250,  1.033350,  2.658000, 29.754000,  8.224000,  8.205000, 14.022467, 97.000000,  0.000000,  3.617947,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.400001,  0.588671,  7.861250,  1.033350, 13.856000,  3.338000, 25.185000,  8.242000, 13.906857, 32.000000,  0.000000,  0.132539,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.500000,  0.588671,  7.861250,  1.033350, 11.587000, 12.854000,  8.224000, 25.959000, 14.147901, 32.000000,  0.000000,  1.562986,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.600000,  0.588671,  7.861250,  1.033350,  8.292000, 26.413000, 17.184000, 13.088000, 14.126702,101.000000,  0.000000,  1.537069,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.700000,  0.588671,  7.861250,  1.033350, 12.857000,  8.224000, 25.701000, 16.672000, 14.177608, 51.000000,  0.000000,  0.319988,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.800000,  0.587440,  7.861270,  1.034260,  8.301000,  8.242000, 14.649000, 14.624000, 14.186537, 65.000000,  0.000000,  0.562632,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 11.900001,  0.588671,  7.861250,  1.033350, 12.592000,  8.224000, 27.969000, 12.594000, 14.154686, 54.000000,  0.000000,  0.294040,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 12.000000,  0.588671,  7.861250,  1.033350, 22.048000, 12.849000, 12.342000,  8.301000, 14.037612, 49.000000,  0.000000,  1.041079,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 12.100000,  0.588671,  7.861250,  1.033350, 14.112000, 27.990000,  8.241000,  8.244000, 13.921740, 32.000000,  0.000000,  3.396432,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 12.200000,  0.588671,  7.861250,  1.033350, 25.955000, 13.368000,  8.224000,  8.307000, 13.809444, 32.000000,  0.000000,  1.625486,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 12.300000,  0.588671,  7.861250,  1.033350, 12.576000, 29.541000, 25.376000, 28.192000, 14.097095, 32.000000,  0.000000,  1.164131,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 12.400001,  0.587440,  7.861270,  1.034260, 28.009000,  8.241000,  8.224000,  8.224000, 13.979633,110.000000,  0.000000,  1.002067,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 12.500000,  0.587440,  7.861270,  1.034260, 14.880000,  8.301000, 26.990000, 24.948000, 14.199000, 32.000000,  0.000000,  0.307558,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
 12.600000,  0.587440,  7.861270,  1.034260,  2.658000, 29.754000,  8.224000,  8.205000, 14.079121, 97.000000,  0.000000,  3.617947,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
