  2.000000e-01, -3.402189e-01, -3.402189e-01,  3.700000e-04
  3.000000e-01, -3.659565e-01, -7.061754e-01,  3.700000e-04
  4.000000e-01, -3.820425e-01, -1.088218e+00,  3.700000e-04
  5.000000e-01, -3.876726e-01, -1.475890e+00,  3.700000e-04
  6.000000e-01, -3.876726e-01, -1.863563e+00,  3.700000e-04
  7.000000e-01, -3.924984e-01, -2.256061e+00,  3.700000e-04
  8.000000e-01, -3.973242e-01, -2.653386e+00,  3.700000e-04
  9.000000e-01, -3.973242e-01, -3.050710e+00,  3.700000e-04
  1.000000e+00, -3.973242e-01, -3.448034e+00,  3.700000e-04
  1.100000e+00, -3.973242e-01, -3.845358e+00,  3.700000e-04
  1.200000e+00, -3.973242e-01, -4.242682e+00,  3.700000e-04
  1.300000e+00, -3.969908e-01, -4.639673e+00,  3.700000e-04
  1.400000e+00, -3.966573e-01, -5.036331e+00,  3.700000e-04
  1.500000e+00, -3.966573e-01, -5.432988e+00,  3.700000e-04
  1.600000e+00, -3.918396e-01, -5.824827e+00,  3.700000e-04
  1.700000e+00, -3.918396e-01, -6.216667e+00,  3.700000e-04
  1.800000e+00, -3.966573e-01, -6.613324e+00,  3.700000e-04
  1.900000e+00, -3.966573e-01, -7.009982e+00,  3.700000e-04
  2.000000e+00, -4.022780e-01, -7.412260e+00,  3.700000e-04
  2.100000e+00, -4.022780e-01, -7.814538e+00,  3.700000e-04
  2.200000e+00, -3.966573e-01, -8.211195e+00,  3.700000e-04
  2.300000e+00, -3.966573e-01, -8.607852e+00,  3.700000e-04
  2.400000e+00, -3.966573e-01, -9.004509e+00,  3.700000e-04
  2.500000e+00, -3.966573e-01, -9.401167e+00,  3.700000e-04
  2.600000e+00, -4.022780e-01, -9.803445e+00,  3.700000e-04
  2.700000e+00, -4.127163e-01, -1.021616e+01,  3.700000e-04
  2.800000e+00, -4.175340e-01, -1.063369e+01,  3.700000e-04
  2.900000e+00, -4.175340e-01, -1.105123e+01,  3.700000e-04
  3.000000e+00, -4.127163e-01, -1.146395e+01,  3.700000e-04
  3.100000e+00, -4.078986e-01, -1.187184e+01,  3.700000e-04
  3.200000e+00, -4.022780e-01, -1.227412e+01,  3.700000e-04
  3.300000e+00, -3.966573e-01, -1.267078e+01,  3.700000e-04
  3.400000e+00, -3.966573e-01, -1.306744e+01,  3.700000e-04
  3.500000e+00, -3.966573e-01, -1.346409e+01,  3.700000e-04
  3.600000e+00, -3.918396e-01, -1.385593e+01,  3.700000e-04
  3.700000e+00, -3.918396e-01, -1.424777e+01,  3.700000e-04
  3.800000e+00, -3.966573e-01, -1.464443e+01,  3.700000e-04
