  3.000000e-01,  3.540176e-05,  3.540176e-05,  3.700000e-04
  4.000000e-01,  3.742472e-05,  7.282647e-05,  3.700000e-04
  5.000000e-01,  3.843619e-05,  1.112627e-04,  3.700000e-04
  6.000000e-01,  3.843619e-05,  1.496989e-04,  3.700000e-04
  7.000000e-01,  3.898084e-05,  1.886797e-04,  3.700000e-04
  8.000000e-01,  3.952548e-05,  2.282052e-04,  3.700000e-04
  9.000000e-01,  3.952548e-05,  2.677307e-04,  3.700000e-04
  1.000000e+00,  3.952548e-05,  3.072561e-04,  3.700000e-04
  1.100000e+00,  3.949004e-05,  3.467462e-04,  3.700000e-04
  1.200000e+00,  3.945460e-05,  3.862008e-04,  3.700000e-04
  1.300000e+00,  3.945460e-05,  4.256554e-04,  3.700000e-04
  1.400000e+00,  3.891093e-05,  4.645663e-04,  3.700000e-04
  1.500000e+00,  3.836726e-05,  5.029336e-04,  3.700000e-04
  1.600000e+00,  3.836726e-05,  5.413008e-04,  3.700000e-04
  1.700000e+00,  3.891093e-05,  5.802118e-04,  3.700000e-04
  1.800000e+00,  3.945460e-05,  6.196663e-04,  3.700000e-04
  1.900000e+00,  3.945460e-05,  6.591209e-04,  3.700000e-04
  2.000000e+00,  3.945460e-05,  6.985755e-04,  3.700000e-04
  2.100000e+00,  3.992059e-05,  7.384961e-04,  3.700000e-04
  2.200000e+00,  3.992059e-05,  7.784167e-04,  3.700000e-04
  2.300000e+00,  3.945460e-05,  8.178713e-04,  3.700000e-04
  2.400000e+00,  3.891093e-05,  8.567822e-04,  3.700000e-04
  2.500000e+00,  3.891093e-05,  8.956932e-04,  3.700000e-04
  2.600000e+00,  3.891093e-05,  9.346041e-04,  3.700000e-04
  2.700000e+00,  3.891093e-05,  9.735150e-04,  3.700000e-04
  2.800000e+00,  3.945460e-05,  1.012970e-03,  3.700000e-04
  2.900000e+00,  3.945460e-05,  1.052424e-03,  3.700000e-04
  3.000000e+00,  3.992059e-05,  1.092345e-03,  3.700000e-04
  3.100000e+00,  4.038659e-05,  1.132731e-03,  3.700000e-04
  3.200000e+00,  3.992059e-05,  1.172652e-03,  3.700000e-04
  3.300000e+00,  3.945460e-05,  1.212107e-03,  3.700000e-04
  3.400000e+00,  3.945460e-05,  1.251561e-03,  3.700000e-04
  3.500000e+00,  3.945460e-05,  1.291016e-03,  3.700000e-04
  3.600000e+00,  3.945460e-05,  1.330470e-03,  3.700000e-04
  3.700000e+00,  3.945460e-05,  1.369925e-03,  3.700000e-04
  3.800000e+00,  3.992059e-05,  1.409846e-03,  3.700000e-04
  3.900000e+00,  4.035161e-05,  1.450197e-03,  3.700000e-04
  4.000000e+00,  4.031663e-05,  1.490514e-03,  3.700000e-04
  4.100000e+00,  4.031663e-05,  1.530830e-03,  3.700000e-04
  4.200000e+00,  4.031663e-05,  1.571147e-03,  3.700000e-04
  4.300000e+00,  3.985143e-05,  1.610999e-03,  3.700000e-04
  4.400000e+00,  3.938624e-05,  1.650385e-03,  3.700000e-04
  4.500000e+00,  3.938624e-05,  1.689771e-03,  3.700000e-04
  4.600000e+00,  3.938624e-05,  1.729157e-03,  3.700000e-04
  4.700000e+00,  3.985143e-05,  1.769009e-03,  3.700000e-04
  4.800000e+00,  4.031663e-05,  1.809325e-03,  3.700000e-04
  4.900000e+00,  4.031663e-05,  1.849642e-03,  3.700000e-04
  5.000000e+00,  4.085935e-05,  1.890501e-03,  3.700000e-04
  5.100000e+00,  4.140207e-05,  1.931903e-03,  3.700000e-04
  5.200000e+00,  4.085935e-05,  1.972763e-03,  3.700000e-04
  5.300000e+00,  4.085935e-05,  2.013622e-03,  3.700000e-04
  5.400000e+00,  4.597646e-05,  2.059599e-03,  3.700000e-04
  5.500000e+00,  5.962209e-05,  2.119221e-03,  3.700000e-04
  5.600000e+00,  7.064553e-05,  2.189866e-03,  3.700000e-04
  5.700000e+00,  7.259411e-05,  2.262460e-03,  3.700000e-04
  5.800000e+00,  7.205236e-05,  2.334513e-03,  3.700000e-04
  5.900000e+00,  7.104626e-05,  2.405559e-03,  3.700000e-04
  6.000000e+00,  7.198741e-05,  2.477546e-03,  3.700000e-04
  6.100000e+00,  7.192245e-05,  2.549469e-03,  3.700000e-04
  6.200000e+00,  7.145893e-05,  2.620928e-03,  3.700000e-04
  6.300000e+00,  7.145893e-05,  2.692387e-03,  3.700000e-04
  6.400000e+00,  7.045465e-05,  2.762841e-03,  3.700000e-04
  6.500000e+00,  6.985074e-05,  2.832692e-03,  3.700000e-04
  6.600000e+00,  7.025028e-05,  2.902942e-03,  3.700000e-04
  6.700000e+00,  7.079007e-05,  2.973732e-03,  3.700000e-04
  6.800000e+00,  7.032739e-05,  3.044060e-03,  3.700000e-04
  6.900000e+00,  7.032739e-05,  3.114387e-03,  3.700000e-04
  7.000000e+00,  7.079007e-05,  3.185177e-03,  3.700000e-04
  7.100000e+00,  7.025028e-05,  3.255427e-03,  3.700000e-04
  7.200000e+00,  6.878512e-05,  3.324213e-03,  3.700000e-04
  7.300000e+00,  6.932492e-05,  3.393537e-03,  3.700000e-04
  7.400000e+00,  6.932492e-05,  3.462862e-03,  3.700000e-04
  7.500000e+00,  6.972446e-05,  3.532587e-03,  3.700000e-04
  7.600000e+00,  7.012316e-05,  3.602710e-03,  3.700000e-04
  7.700000e+00,  7.066198e-05,  3.673372e-03,  3.700000e-04
  7.800000e+00,  7.120079e-05,  3.744573e-03,  1.295340e-01
  7.900000e+00,  7.020013e-05,  3.814773e-03,  1.295340e-01
  8.000000e+00,  7.066198e-05,  3.885435e-03,  1.295340e-01
