         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,
  5.900000,  1.863510,  7.536070, -1.761258, -0.456000,  2.701000,  2.702000, 15.892000, 15.989937, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.000000,  1.863510,  7.536070, -1.801258, -0.462000,  2.701000,  2.702000, 15.892000, 15.987978, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.100000,  1.863510,  7.536070, -1.841258, -0.456000,  2.701000,  2.702000, 15.892000, 15.986058, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.200000,  1.863510,  7.536070, -1.881258, -0.456000,  2.701000,  2.702000, 15.864000, 15.983617, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.300000,  1.863510,  7.536070, -1.921258, -0.449000,  2.701000,  2.702000, 15.864000, 15.981224, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.400000,  1.863510,  7.536070, -1.961258, -0.449000,  2.701000,  2.702000, 15.864000, 15.978880, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.500000,  1.863510,  7.536070, -2.001258, -0.449000,  2.701000,  2.702000, 15.864000, 15.976583, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.600000,  1.863510,  7.536070, -2.041257, -0.449000,  2.701000,  2.702000, 15.864000, 15.974331, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.700000,  1.863510,  7.536070, -2.081257, -0.456000,  2.701000,  2.702000, 15.864000, 15.972124, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.800000,  1.863510,  7.536070, -2.121257, -0.449000,  2.701000,  2.702000, 15.864000, 15.969961, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  6.900000,  1.863510,  7.536070, -2.161257, -0.449000,  2.701000,  2.702000, 15.836000, 15.967282, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.000000,  1.863510,  7.536070, -2.201257, -0.443000,  2.701000,  2.702000, 15.836000, 15.964657, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.100000,  1.863510,  7.536070, -2.241257, -0.443000,  2.701000,  2.702000, 15.836000, 15.962084, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.200000,  1.863510,  7.536070, -2.281257, -0.443000,  2.701000,  2.702000, 15.836000, 15.959562, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.300000,  1.863510,  7.536070, -2.325360, -0.443000,  2.701000,  2.702000, 15.836000, 15.957091, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.400000,  1.863510,  7.536070, -2.365360, -0.443000,  2.701000,  2.702000, 15.836000, 15.954670, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.500000,  1.863510,  7.536070, -2.405360, -0.443000,  2.701000,  2.702000, 15.836000, 15.952296, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.600000,  1.863510,  7.536070, -2.445360, -0.443000,  2.701000,  2.702000, 15.836000, 15.949970, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.700000,  1.863510,  7.536070, -2.485360, -0.449000,  2.701000,  2.702000, 15.836000, 15.947691, 16.000000,  0.000000,  0.999630,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.800000,  1.863510,  7.536070, -2.525360, -0.443000,  2.433000,  2.702000, 15.836000, 15.945457, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  7.900000,  1.863510,  7.536070, -2.565360, -0.449000,  2.433000,  2.702000, 15.836000, 15.943269, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.000000,  1.863510,  7.536070, -2.605360, -0.443000,  2.433000,  2.702000, 15.836000, 15.941123, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.100000,  1.863510,  7.536070, -2.645360, -0.443000,  2.433000,  2.702000, 15.836000, 15.939020, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.200000,  1.863510,  7.536070, -2.685360, -0.443000,  2.433000,  2.702000, 15.836000, 15.936960, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.300000,  1.863510,  7.536070, -2.725360, -0.443000,  2.433000,  2.702000, 15.836000, 15.934941, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.400001,  1.863510,  7.536070, -2.765360, -0.436000,  2.433000,  2.702000, 15.836000, 15.932962, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.500000,  1.863510,  7.536070, -2.805360, -0.449000,  2.433000,  2.702000, 15.836000, 15.931024, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.600000,  1.863510,  7.536070, -2.845360, -0.456000,  2.433000,  2.702000, 15.836000, 15.929123, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.700000,  1.863510,  7.536070, -2.885360, -0.462000,  2.433000,  2.702000, 15.808000, 15.926701, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.800000,  1.863510,  7.536070, -2.925360, -0.456000,  2.433000,  2.702000, 15.808000, 15.924327, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  8.900001,  1.863510,  7.536070, -2.965360, -0.456000,  2.433000,  2.702000, 15.808000, 15.922000, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.000000,  1.863510,  7.536070, -3.005360, -0.436000,  2.433000,  2.702000, 15.808000, 15.919720, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.100000,  1.863510,  7.536070, -3.057279, -0.430000,  2.433000,  2.702000, 15.808000, 15.917485, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.200000,  1.863510,  7.536070,  3.118133, -0.436000,  2.433000,  2.702000, 15.808000, 15.915296, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.300000,  1.863510,  7.536070,  3.073933, -0.436000,  2.433000,  2.702000, 15.808000, 15.913150, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.400001,  1.863510,  7.536070,  3.033933, -0.436000,  2.433000,  2.702000, 15.808000, 15.911047, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.500000,  1.863510,  7.536070,  2.990024, -0.443000,  2.433000,  2.702000, 15.808000, 15.908986, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.600000,  1.863510,  7.536070,  2.950024, -0.449000,  2.433000,  2.702000, 15.808000, 15.906966, 16.000000,  0.000000,  0.900444,0.000000e+00,0.000000e+00,-4.000000e-01,
  9.700000,  1.863510,  7.536070,  2.910024, -0.443000,  2.433000,  2.702000, 15.808000, 15.904987, 16.000000,  0.000000,  0.900444,5.000000e-02,0.000000e+00,-2.000000e-01,
  9.800000,  1.863510,  7.536070,  2.870024, -0.436000,  2.433000,  2.702000, 15.808000, 15.903048, 16.000000,  0.000000,  0.900444,1.000000e-01,0.000000e+00,-2.000000e-01,
  9.900001,  1.858721,  7.537507,  2.850024, -0.475000,  2.433000,  2.702000, 15.808000, 15.901147, 16.000000,  0.000000,  0.900444,1.500000e-01,0.000000e+00,-2.000000e-01,
 10.000000,  1.849202,  7.540573,  2.830024, -0.579000,  2.433000,  2.702000, 15.808000, 15.899284, 16.000000,  0.000000,  0.900444,2.000000e-01,0.000000e+00,-2.000000e-01,
 10.100000,  1.884120,  7.513440,  2.810024, -0.632000,  2.433000,  2.702000, 15.780000, 15.896898, 16.000000,  0.000000,  0.900444,2.500000e-01,0.000000e+00,-2.000000e-01,
 10.200000,  1.865343,  7.520327,  2.790024, -0.664000,  2.433000,  2.702000, 15.780000, 15.894560, 16.000000,  0.000000,  0.900444,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.300000,  1.885720,  7.510100,  2.770024, -0.736000,  2.433000,  2.702000, 15.752000, 15.891708, 16.000000,  0.000000,  0.900444,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.400001,  1.885720,  7.507310,  2.750024, -0.651000,  2.433000,  2.702000, 15.725000, 15.888374, 16.000000,  0.000000,  0.900444,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.500000,  1.804631,  7.546646,  2.689940, -0.658000,  2.433000,  2.702000, 15.725000, 15.885107, 16.000000,  0.000000,  0.900444,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.600000,  1.872160,  7.510390,  2.669940, -0.658000,  2.433000,  2.702000, 15.725000, 15.881905, 16.000000,  0.000000,  0.900444,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.700000,  1.845713,  7.524552,  2.649940, -0.645000,  2.433000,  2.702000, 15.725000, 15.878766, 16.000000,  0.000000,  0.900444,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.800000,  1.840860,  7.520480,  2.629940, -0.651000,  2.432000,  2.702000, 15.697000, 15.875131, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 10.900001,  1.819010,  7.529940,  2.609940, -0.651000,  2.432000,  2.702000, 15.697000, 15.871568, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,2.000000e-01,
 11.000000,  1.793460,  7.545663,  2.589940, -0.664000,  2.432000,  2.702000, 15.697000, 15.868076, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,2.000000e-01,
 11.100000,  1.761820,  7.555120,  2.609940, -0.638000,  2.432000,  2.702000, 15.697000, 15.864655, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,2.000000e-01,
 11.200000,  1.735662,  7.569809,  2.629940, -0.658000,  2.432000,  2.702000, 15.697000, 15.861301, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.300000,  1.709610,  7.581070,  2.649940, -0.664000,  2.432000,  2.702000, 15.697000, 15.858015, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.400001,  1.681120,  7.594720,  2.629940, -0.645000,  2.432000,  2.702000, 15.697000, 15.854795, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.500000,  1.655261,  7.609929,  2.609940, -0.645000,  2.432000,  2.702000, 15.697000, 15.851639, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 11.600000,  1.626940,  7.626800,  2.589940, -0.658000,  2.432000,  2.702000, 15.669000, 15.847986, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,2.000000e-01,
 11.700000,  1.601710,  7.643031,  2.569940, -0.677000,  2.432000,  2.702000, 15.669000, 15.844406, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,2.000000e-01,
 11.800000,  1.576290,  7.659540,  2.589940, -0.645000,  2.432000,  2.702000, 15.669000, 15.840898, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,2.000000e-01,
 11.900001,  1.552060,  7.677600,  2.609940, -0.651000,  2.432000,  2.702000, 15.669000, 15.837460, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,2.000000e-01,
 12.000000,  1.525902,  7.692289,  2.629940, -0.645000,  2.432000,  2.702000, 15.669000, 15.834090, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 12.100000,  1.498730,  7.710180,  2.649940, -0.671000,  2.432000,  2.702000, 15.669000, 15.830789, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 12.200000,  1.472572,  7.724869,  2.629940, -0.645000,  2.432000,  2.702000, 15.669000, 15.827553, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 12.300000,  1.443870,  7.731630,  2.609940, -0.645000,  2.432000,  2.702000, 15.669000, 15.824382, 16.000000,  0.000000,  0.900074,3.000000e-01,0.000000e+00,-2.000000e-01,
 12.400001,  1.419660,  7.755260,  2.589940, -0.638000,  2.432000,  2.702000, 15.669000, 15.821274, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,0.000000e+00,
 12.500000,  1.394430,  7.771491,  2.569940, -0.690000,  2.432000,  2.702000, 15.669000, 15.818229, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 12.600000,  1.394430,  7.771491,  2.569940, -0.514000,  2.432000,  2.702000, 15.697000, 15.815804, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 12.700000,  1.394430,  7.771491,  2.529940, -0.462000,  2.432000,  2.702000, 15.697000, 15.813428, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 12.800000,  1.394430,  7.771491,  2.489940, -0.456000,  2.432000,  2.702000, 15.697000, 15.811099, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 12.900001,  1.394430,  7.771491,  2.449940, -0.456000,  2.432000,  2.702000, 15.725000, 15.809377, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.000000,  1.394430,  7.771491,  2.409940, -0.449000,  2.432000,  2.702000, 15.725000, 15.807689, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.100000,  1.394430,  7.771491,  2.369940, -0.443000,  2.432000,  2.702000, 15.725000, 15.806035, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.200000,  1.394430,  7.771491,  2.329940, -0.462000,  2.432000,  2.702000, 15.725000, 15.804415, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.300000,  1.394430,  7.771491,  2.289940, -0.443000,  2.432000,  2.702000, 15.752000, 15.803367, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.400001,  1.394430,  7.771491,  2.249940, -0.462000,  2.432000,  2.702000, 15.752000, 15.802340, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.500000,  1.394430,  7.771491,  2.209940, -0.449000,  2.432000,  2.702000, 15.752000, 15.801332, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.600000,  1.394430,  7.771491,  2.158039, -0.469000,  2.432000,  2.702000, 15.752000, 15.800345, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
 13.700000,  1.394430,  7.771491,  2.118039, -0.449000,  2.432000,  2.702000, 15.752000, 15.799378, 16.000000,  0.000000,  0.900074,5.000000e-02,0.000000e+00,-2.000000e-01,
 13.800000,  1.394430,  7.771491,  2.078039, -0.449000,  2.432000,  2.702000, 15.752000, 15.798430, 16.000000,  0.000000,  0.900074,1.000000e-01,0.000000e+00,-2.000000e-01,
 13.900001,  1.392089,  7.775909,  2.058039, -0.462000,  2.432000,  2.702000, 15.752000, 15.797502, 16.000000,  0.000000,  0.900074,1.500000e-01,0.000000e+00,-2.000000e-01,
 14.000000,  1.171750,  7.919050,  2.038039, -0.547000,  2.432000,  2.702000, 15.752000, 15.796592, 16.000000,  0.000000,  0.900074,-3.725290e-09,0.000000e+00,-4.000000e-01,
 14.100000,  1.165263,  7.932575,  2.018039, -0.677000,  2.432000,  2.702000, 15.752000, 15.795700, 16.000000,  0.000000,  0.900074,0.000000e+00,0.000000e+00,-4.000000e-01,
